,path_or_url,file,line,text
483,/google-samples/microservices-demo/recommendationservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,36,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/recommendationservice
484,/google-samples/microservices-demo/shippingservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag/kustomization.yaml,38,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/shippingservice
485,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,16,apiVersion: apps/v1
486,https://cloud.google.com/compute/docs/storing-retrieving-metadata,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,37,# https://cloud.google.com/compute/docs/storing-retrieving-metadata
487,/bin/sh,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,49,- '/bin/sh'
488,http://metadata.google.internal/computeMetadata/v1/project/project-id)/,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,52,"sed ""s/{{PROJECT_ID}}/$(curl -H 'Metadata-Flavor: Google' http://metadata.google.internal/computeMetadata/v1/project/project-id)/"" /template/collector-gateway-config-template.yaml >> /conf/collector-gateway-config.yaml"
489,/template/collector-gateway-config-template,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,52,"sed ""s/{{PROJECT_ID}}/$(curl -H 'Metadata-Flavor: Google' http://metadata.google.internal/computeMetadata/v1/project/project-id)/"" /template/collector-gateway-config-template.yaml >> /conf/collector-gateway-config.yaml"
490,/conf/collector-gateway-config,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,52,"sed ""s/{{PROJECT_ID}}/$(curl -H 'Metadata-Flavor: Google' http://metadata.google.internal/computeMetadata/v1/project/project-id)/"" /template/collector-gateway-config-template.yaml >> /conf/collector-gateway-config.yaml"
491,/template,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,55,mountPath: /template
492,/conf,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,57,mountPath: /conf
494,/opentelemetry-collector-contrib,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,71,image: otel/opentelemetry-collector-contrib:0.129.1@sha256:4798e3095561ac8ae13a81965088d68b943b1991bbeede91b1564e12c95372cc
496,https://opentelemetry.io/docs/collector/configuration/,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/otel-collector.yaml,106,# https://opentelemetry.io/docs/collector/configuration/
497,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
498,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/google-cloud-operations/kustomization.yaml,23,apiVersion: apps/v1
506,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/spanner/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
507,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/spanner/kustomization.yaml,20,apiVersion: apps/v1
508,/SPANNER_PROJECT/instances/SPANNER_INSTANCE/databases/SPANNER_DATABASE,/mnt/data/service-shop/service-Shop/kustomize/components/spanner/kustomization.yaml,33,value: projects/SPANNER_PROJECT/instances/SPANNER_INSTANCE/databases/SPANNER_DATABASE
509,/gcp-service-account,/mnt/data/service-shop/service-Shop/kustomize/components/spanner/kustomization.yaml,41,iam.gke.io/gcp-service-account: SPANNER_DB_USER_GSA_ID
511,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/alloydb/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
512,/read,/mnt/data/service-shop/service-Shop/kustomize/components/alloydb/kustomization.yaml,19,"# Potentially later we'll factor in splitting traffic to primary/read pool, but for now"
513,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/alloydb/kustomization.yaml,22,apiVersion: apps/v1
514,/gcp-service-account,/mnt/data/service-shop/service-Shop/kustomize/components/alloydb/kustomization.yaml,51,iam.gke.io/gcp-service-account: ALLOYDB_USER_GSA_ID
518,/v1beta1,/mnt/data/service-shop/service-Shop/kustomize/components/service-mesh-istio/frontend-gateway.yaml,15,apiVersion: gateway.networking.k8s.io/v1beta1
520,/v1alpha3,/mnt/data/service-shop/service-Shop/kustomize/components/service-mesh-istio/allow-egress-googleapis.yaml,15,apiVersion: networking.istio.io/v1alpha3
522,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/service-mesh-istio/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
523,/v1alpha3,/mnt/data/service-shop/service-Shop/kustomize/components/service-mesh-istio/frontend.yaml,15,apiVersion: networking.istio.io/v1alpha3
524,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
525,/google-samples/microservices-demo/adservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,18,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/adservice
526,/google-samples/microservices-demo/cartservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,20,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/cartservice
527,/google-samples/microservices-demo/checkoutservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,22,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/checkoutservice
528,/google-samples/microservices-demo/currencyservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,24,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/currencyservice
529,/google-samples/microservices-demo/emailservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,26,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/emailservice
530,/google-samples/microservices-demo/frontend,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,28,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/frontend
531,/google-samples/microservices-demo/loadgenerator,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,30,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/loadgenerator
532,/google-samples/microservices-demo/paymentservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,32,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/paymentservice
533,/google-samples/microservices-demo/productcatalogservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,34,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/productcatalogservice
534,/google-samples/microservices-demo/recommendationservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,36,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/recommendationservice
535,/google-samples/microservices-demo/shippingservice,/mnt/data/service-shop/service-Shop/kustomize/components/container-images-tag-suffix/kustomization.yaml,38,- name: us-central1-docker.pkg.dev/google-samples/microservices-demo/shippingservice
536,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/non-public-frontend/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
537,/v1alpha1,/mnt/data/service-shop/service-Shop/kustomize/components/shopping-assistant/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1alpha1
538,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/shopping-assistant/kustomization.yaml,21,apiVersion: apps/v1
539,/v1,/mnt/data/service-shop/service-Shop/kustomize/components/shopping-assistant/shoppingassistantservice.yaml,15,apiVersion: apps/v1
540,/gcp-service-account,/mnt/data/service-shop/service-Shop/kustomize/components/shopping-assistant/shoppingassistantservice.yaml,95,iam.gke.io/gcp-service-account: ALLOYDB_USER_GSA_ID
541,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/emailservice.yaml,15,apiVersion: apps/v1
542,/google-samples/microservices-demo/emailservice,/mnt/data/service-shop/service-Shop/kustomize/base/emailservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/emailservice:v0.10.3
543,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/checkoutservice.yaml,15,apiVersion: apps/v1
544,/google-samples/microservices-demo/checkoutservice,/mnt/data/service-shop/service-Shop/kustomize/base/checkoutservice.yaml,45,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/checkoutservice:v0.10.3
545,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/recommendationservice.yaml,15,apiVersion: apps/v1
546,/google-samples/microservices-demo/recommendationservice,/mnt/data/service-shop/service-Shop/kustomize/base/recommendationservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/recommendationservice:v0.10.3
547,/v1beta1,/mnt/data/service-shop/service-Shop/kustomize/base/kustomization.yaml,15,apiVersion: kustomize.config.k8s.io/v1beta1
548,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/frontend.yaml,15,apiVersion: apps/v1
549,/rewriteAppHTTPProbers,/mnt/data/service-shop/service-Shop/kustomize/base/frontend.yaml,30,"sidecar.istio.io/rewriteAppHTTPProbers: ""true"""
550,/google-samples/microservices-demo/frontend,/mnt/data/service-shop/service-Shop/kustomize/base/frontend.yaml,47,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/frontend:v0.10.3
551,/_healthz,/mnt/data/service-shop/service-Shop/kustomize/base/frontend.yaml,53,"path: ""/_healthz"""
553,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/paymentservice.yaml,15,apiVersion: apps/v1
554,/google-samples/microservices-demo/paymentservice,/mnt/data/service-shop/service-Shop/kustomize/base/paymentservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/paymentservice:v0.10.3
555,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/productcatalogservice.yaml,15,apiVersion: apps/v1
556,/google-samples/microservices-demo/productcatalogservice,/mnt/data/service-shop/service-Shop/kustomize/base/productcatalogservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/productcatalogservice:v0.10.3
557,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/cartservice.yaml,15,apiVersion: apps/v1
558,/google-samples/microservices-demo/cartservice,/mnt/data/service-shop/service-Shop/kustomize/base/cartservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/cartservice:v0.10.3
560,/data,/mnt/data/service-shop/service-Shop/kustomize/base/cartservice.yaml,130,- mountPath: /data
561,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/loadgenerator.yaml,14,apiVersion: apps/v1
562,/rewriteAppHTTPProbers,/mnt/data/service-shop/service-Shop/kustomize/base/loadgenerator.yaml,30,"sidecar.istio.io/rewriteAppHTTPProbers: ""true"""
563,/bin/sh,/mnt/data/service-shop/service-Shop/kustomize/base/loadgenerator.yaml,42,- /bin/sh
564,http://${FRONTEND_ADDR},/mnt/data/service-shop/service-Shop/kustomize/base/loadgenerator.yaml,49,STATUSCODE=$(wget --server-response http://${FRONTEND_ADDR} 2>&1 | awk '/^  HTTP/{print $2}')
565,/google-samples/microservices-demo/loadgenerator,/mnt/data/service-shop/service-Shop/kustomize/base/loadgenerator.yaml,80,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/loadgenerator:v0.10.3
566,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/currencyservice.yaml,15,apiVersion: apps/v1
567,/google-samples/microservices-demo/currencyservice,/mnt/data/service-shop/service-Shop/kustomize/base/currencyservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/currencyservice:v0.10.3
568,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/shippingservice.yaml,15,apiVersion: apps/v1
569,/google-samples/microservices-demo/shippingservice,/mnt/data/service-shop/service-Shop/kustomize/base/shippingservice.yaml,45,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/shippingservice:v0.10.3
570,/v1,/mnt/data/service-shop/service-Shop/kustomize/base/adservice.yaml,15,apiVersion: apps/v1
571,/google-samples/microservices-demo/adservice,/mnt/data/service-shop/service-Shop/kustomize/base/adservice.yaml,46,image: us-central1-docker.pkg.dev/google-samples/microservices-demo/adservice:v0.10.3
